Id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Farge,Hjuldrift,Effekt,Sylindervolum,Vekt,CO2utslipp,AntallSeter,Karosseri,AntallDører,AntallEiere,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
1587,342339381,2009,260000,Manuell,Diesel,Svart,Firehjulsdrift,152,2.2,1958,194,5,SUVOffroad,5,3,Personbil,2000,24900
1588,342067628,2007,195000,Manuell,Diesel,Beige,Forhjulsdrift,109,1.6,1517,145,5,Stasjonsvogn,4,7,Personbil,1300,25000
1589,318438959,2008,168000,Manuell,Diesel,Grå,Forhjulsdrift,90,1.4,1055,119,5,KombiFemdørs,4,4,Personbil,1050,25777
1590,342136896,2007,201000,Manuell,Diesel,Grå,Forhjulsdrift,90,1.4,1055,119,5,KombiFemdørs,4,8,Personbil,1050,29000
1591,342107804,2008,235600,Automat,Diesel,Gul,Forhjulsdrift,109,1.6,1614,150,7,Flerbruksbil,5,2,Personbil,1180,29900
1592,342094719,2008,307000,Manuell,Diesel,Svart,Forhjulsdrift,126,2.0,1465,155,5,Stasjonsvogn,4,8,Personbil,1300,29845
1593,318660931,2007,280000,Manuell,Diesel,Svart,Firehjulsdrift,140,2.0,1765,180,7,SUVOffroad,4,6,Personbil,1900,27777
1594,327338021,2007,217549,Manuell,Bensin,Sølv,Forhjulsdrift,140,1.8,1138,156,5,KombiFemdørs,4,2,Personbil,1400,32500
1595,306241859,2009,245000,Manuell,Diesel,Svart,Forhjulsdrift,105,1.9,1603,144,7,Flerbruksbil,5,4,Personbil,1500,31777
1596,342430345,2008,186700,Manuell,Bensin,Grå,Forhjulsdrift,101,1.6,1202,159,5,Stasjonsvogn,5,3,Personbil,1200,34900
1597,342302137,2009,183500,Manuell,Bensin,Rød,Forhjulsdrift,101,1.3,1050,120,5,KombiFemdørs,5,3,Personbil,900,34900
1598,342228347,2008,151000,Manuell,Diesel,Blå,Forhjulsdrift,105,1.9,1477,137,5,Stasjonsvogn,5,3,Personbil,1200,36845
1599,342292860,2008,275000,Manuell,Diesel,Svart,Forhjulsdrift,140,2.0,1661,169,7,Flerbruksbil,4,5,Personbil,1750,39000
1600,342278116,2008,301533,Manuell,Diesel,Blå,Forhjulsdrift,116,2.0,1576,156,5,Stasjonsvogn,4,1,Personbil,1800,39900
1601,342098670,2008,129700,Manuell,Diesel,Sølv,Forhjulsdrift,126,2.0,1465,155,5,Stasjonsvogn,4,3,Personbil,1300,39999
1602,341806538,2009,98000,Manuell,Bensin,Blå,Forhjulsdrift,78,1.2,970,124,5,KombiFemdørs,5,2,Personbil,850,39000
1603,341796105,2007,251000,Manuell,Diesel,Grønn,Forhjulsdrift,126,2.0,1435,152,5,Sedan,4,3,Personbil,1300,39845
1604,341623870,2007,185000,Automat,Diesel,Svart,Forhjulsdrift,136,2.0,1531,183,7,Flerbruksbil,5,4,Personbil,1500,39000
1605,339581783,2009,123500,Manuell,Diesel,Svart,Forhjulsdrift,90,1.6,1241,120,5,KombiFemdørs,5,1,Personbil,1150,39000
1606,338702383,2008,274000,Manuell,Diesel,Grå,Firehjulsdrift,140,2.0,1575,176,5,Sedan,4,6,Personbil,1600,39845
1607,341483434,2008,205800,Manuell,Diesel,Blå,Forhjulsdrift,90,1.4,1280,132,5,KombiFemdørs,5,2,Personbil,1000,40845
1608,327428108,2008,278000,Manuell,Diesel,Grå,Firehjulsdrift,136,2.2,1590,175,5,SUVOffroad,4,3,Personbil,2000,40777
1609,342541536,2008,229441,Automat,Bensin,Oransje,Firehjulsdrift,141,2.0,1529,198,5,KombiFemdørs,5,9,Personbil,1200,45000
1610,342445193,2008,195000,Manuell,Diesel,Svart,Forhjulsdrift,143,2.0,1535,144,5,Sedan,4,9,Personbil,1700,44845
1611,342396022,2008,203000,Automat,Diesel,Grå,Forhjulsdrift,109,2.0,1470,161,5,Flerbruksbil,4,5,Personbil,1500,46845
1612,330827563,2009,137000,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1393,118,5,Stasjonsvogn,4,4,Personbil,800,46777
1613,342096852,2008,201700,Manuell,Diesel,Blå,Firehjulsdrift,140,2.2,1550,173,5,SUVOffroad,5,2,Personbil,2000,49900
1614,338640825,2009,75000,Manuell,Diesel,Grå,Forhjulsdrift,75,1.6,1118,110,5,KombiFemdørs,5,2,Personbil,750,49845
1615,338566028,2008,240181,Manuell,Diesel,Svart,Firehjulsdrift,140,2.0,1848,187,5,SUVOffroad,5,4,Personbil,1600,55900
1616,332580808,2011,89000,Manuell,Diesel,Hvit,Forhjulsdrift,68,1.4,1259,110,5,KombiFemdørs,4,4,Personbil,850,30777
1617,342114173,2010,123000,Manuell,Diesel,Blå,Forhjulsdrift,90,1.6,1239,118,5,KombiFemdørs,5,3,Personbil,1400,34900
1618,318955348,2012,297000,Manuell,Diesel,Sølv,Forhjulsdrift,116,1.6,1424,109,5,Stasjonsvogn,4,6,Personbil,1200,33147
1619,316270538,2011,152000,Manuell,Bensin,Grå,Forhjulsdrift,86,1.2,1041,121,5,KombiFemdørs,4,4,Personbil,1000,34777
1620,334209642,2011,122000,Manuell,Bensin,Hvit,Forhjulsdrift,95,1.5,1335,149,5,KombiFemdørs,4,4,Personbil,1000,36777
1621,318895162,2010,203000,Manuell,Diesel,Grå,Forhjulsdrift,126,2.0,1520,142,5,Stasjonsvogn,4,5,Personbil,1600,35777
1622,316417545,2010,200000,Manuell,Diesel,Grå,Forhjulsdrift,110,2.0,1467,129,5,Stasjonsvogn,5,3,Personbil,1200,35777
1623,342681060,2010,206200,Manuell,Bensin,Sølv,Forhjulsdrift,109,1.5,1345,147,5,Sedan,5,2,Personbil,1100,39900
1624,329586297,2011,179600,Manuell,Bensin,Grønn,Forhjulsdrift,105,1.2,1273,156,2,Kasse,4,5,Varebil,1400,38186
1625,336262880,2012,182000,Manuell,Bensin,Blå,Forhjulsdrift,99,1.3,1250,135,5,KombiFemdørs,4,5,Personbil,1000,42777
1626,318899435,2011,203000,Manuell,Bensin,Sølv,Forhjulsdrift,86,1.2,1154,129,5,KombiFemdørs,4,5,Personbil,1100,42777
1627,336822890,2012,280366,Manuell,Diesel,Rød,Forhjulsdrift,102,1.6,1422,149,2,Kasse,6,3,Varebil,1500,45500
1628,324982322,2012,150000,Manuell,Diesel,Grå,Firehjulsdrift,114,1.6,1425,129,5,SUVOffroad,5,3,Personbil,1300,46147
1629,342682523,2012,196700,Manuell,Diesel,Grå,Forhjulsdrift,129,2.2,1657,135,5,Stasjonsvogn,5,3,Personbil,1400,49900
1630,342561086,2012,131900,Manuell,Diesel,Sølv,Forhjulsdrift,90,1.6,1149,109,5,Stasjonsvogn,4,3,Personbil,1200,49845
1631,342444002,2010,209200,Manuell,Diesel,Rød,Firehjulsdrift,129,1.9,1705,185,5,SUVOffroad,5,4,Personbil,2000,49845
1632,342340397,2010,185300,Automat,Diesel,Grå,Forhjulsdrift,109,1.6,1539,135,7,Flerbruksbil,5,1,Personbil,1180,49900
1633,342206367,2012,122800,Manuell,Bensin,Sølv,Forhjulsdrift,59,1.2,1100,0,5,KombiFemdørs,5,3,Personbil,500,49900
1634,342052045,2011,177400,Manuell,Bensin,Rød,Forhjulsdrift,69,1.2,992,128,5,KombiFemdørs,5,3,Personbil,800,49900
1635,341982668,2010,133200,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1519,140,5,Stasjonsvogn,5,3,Personbil,1300,49900
1636,341980525,2012,239200,Manuell,Diesel,Grå,Forhjulsdrift,116,1.6,1424,109,5,Stasjonsvogn,5,3,Personbil,1200,49900
1637,341737462,2010,188161,Manuell,Diesel,Svart,Forhjulsdrift,90,1.5,1215,115,5,KombiFemdørs,4,2,Personbil,1300,49000
1638,298613828,2011,235000,Automat,Diesel,Svart,Firehjulsdrift,184,2.0,1676,189,5,SUVOffroad,5,4,Personbil,1600,49777
1639,340576953,2012,228500,Automat,Diesel,Hvit,Forhjulsdrift,102,1.6,1440,149,2,Stasjonsvogn,5,6,Varebil,1500,56231
1640,342681412,2011,163900,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1500,137,5,Flerbruksbil,5,2,Personbil,1300,59900
1641,342636193,2011,118900,Manuell,Diesel,Sølv,Forhjulsdrift,110,1.6,1165,118,5,KombiTredørs,3,3,Personbil,1150,58000
1642,340916028,2011,253000,Manuell,Diesel,Svart,Forhjulsdrift,136,1.6,1729,119,5,Stasjonsvogn,4,5,Personbil,1300,59345
1643,341026466,2010,222400,Manuell,Diesel,Sølv,Forhjulsdrift,105,1.6,1320,112,5,KombiFemdørs,5,2,Personbil,1400,59000
1644,340558139,2012,167900,Manuell,Diesel,Rød,Forhjulsdrift,114,1.6,1502,99,5,Stasjonsvogn,5,8,Personbil,1300,59845
1645,339699895,2010,217000,Automat,Diesel,Grå,Forhjulsdrift,110,1.5,1290,114,5,KombiFemdørs,5,4,Personbil,1300,59900
1646,339097104,2011,207300,Automat,Diesel,Sølv,Forhjulsdrift,109,1.6,1500,0,5,SUVOffroad,5,3,Personbil,1100,59900
1647,338743834,2011,128600,Manuell,Diesel,Sølv,Forhjulsdrift,110,1.5,1340,114,5,Stasjonsvogn,5,1,Personbil,1500,59900
1648,338655196,2012,229700,Manuell,Diesel,Brun,Forhjulsdrift,114,1.6,1500,120,5,Stasjonsvogn,5,1,Personbil,1375,59000
1649,338641377,2010,212000,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1500,137,5,KombiFemdørs,5,4,Personbil,1300,59800
1650,336411440,2010,244300,Manuell,Diesel,Rød,Forhjulsdrift,126,2.0,1551,139,5,Sedan,5,2,Personbil,1600,59000
1651,336263399,2012,144000,Manuell,Bensin,Rød,Forhjulsdrift,122,1.6,1395,137,5,KombiFemdørs,5,6,Personbil,1200,59777
1652,336167417,2012,180500,Manuell,Diesel,Svart,Forhjulsdrift,116,1.6,1424,109,5,Stasjonsvogn,4,2,Personbil,1200,59900
1653,272865097,2011,211000,Manuell,Diesel,Grå,Forhjulsdrift,110,1.7,1525,134,7,Flerbruksbil,5,2,Personbil,1300,59000
1654,320045544,2012,181000,Manuell,Diesel,Grå,Forhjulsdrift,116,1.7,1485,131,5,Stasjonsvogn,5,6,Personbil,1500,59000
1655,314511335,2010,190000,Manuell,Bensin,Sølv,Forhjulsdrift,99,1.3,1250,136,5,KombiFemdørs,4,3,Personbil,1000,59000
1656,339467504,2011,112538,Manuell,Diesel,Blå,Forhjulsdrift,75,1.8,1393,159,2,Kasse,4,5,Varebil,1200,61475
1657,342570286,2013,140400,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.5,1269,129,2,Kasse,4,11,Varebil,1050,34476
1658,337371319,2013,171000,Manuell,Diesel,Grå,Firehjulsdrift,90,1.4,1240,130,5,Flerbruksbil,5,1,Personbil,800,33000
1659,318894306,2013,162000,Manuell,Diesel,Brun,Forhjulsdrift,92,1.6,1080,98,5,KombiFemdørs,4,5,Personbil,1150,38961
1660,318898052,2013,227000,Manuell,Diesel,Sølv,Firehjulsdrift,105,1.6,1400,141,5,Stasjonsvogn,4,4,Personbil,1600,40147
1661,342692192,2014,214400,Automat,Diesel,Svart,Forhjulsdrift,114,1.6,1205,98,5,KombiFemdørs,5,2,Personbil,1550,45000
1662,341901354,2013,155000,Manuell,Diesel,Rød,Forhjulsdrift,90,1.6,1630,148,3,Stasjonsvogn,4,2,Varebil,925,43476
1663,342253392,2014,175000,Manuell,Diesel,Grå,Forhjulsdrift,116,1.6,1162,95,5,KombiFemdørs,5,7,Personbil,1400,48000
1664,342091551,2014,108000,Manuell,Bensin,Hvit,Forhjulsdrift,68,1.0,845,95,5,KombiFemdørs,5,2,Personbil,700,47672
1665,341981286,2013,173300,Manuell,Bensin,Brun,Forhjulsdrift,84,1.3,1087,115,5,KombiFemdørs,5,3,Personbil,900,49900
1666,341894558,2013,149800,Manuell,Diesel,Svart,Forhjulsdrift,90,1.2,1365,126,2,Kasse,4,2,Varebil,1000,49900
1667,335632260,2014,85500,Manuell,Bensin,Gull,Forhjulsdrift,68,1.0,845,99,5,KombiFemdørs,4,10,Personbil,700,56900
1668,340483114,2015,177000,Manuell,Bensin,Hvit,Forhjulsdrift,80,1.2,845,96,5,KombiFemdørs,5,2,Personbil,200,59000
1669,289052211,2013,365400,Automat,Diesel,Sølv,Firehjulsdrift,150,2.0,1624,166,5,Stasjonsvogn,5,2,Personbil,1700,59147
1670,336462453,2014,251300,Manuell,Diesel,Grå,Forhjulsdrift,92,1.6,1090,93,5,Flerbruksbil,5,3,Personbil,1300,59900
1671,329304409,2013,87238,Manuell,Bensin,Svart,Forhjulsdrift,84,0.9,1205,98,5,Coupe,2,4,Personbil,500,58147
1672,342158863,2012,156000,Manuell,Diesel,Sølv,Forhjulsdrift,105,1.6,1243,107,5,Sedan,4,3,Personbil,1400,65000
1673,328602232,2017,281500,Manuell,Diesel,Hvit,Forhjulsdrift,99,1.6,1414,108,3,Kasse,4,3,Varebil,1200,63422
1674,319963926,2016,157000,Automat,Diesel,Rød,Forhjulsdrift,99,1.6,1411,108,3,Kasse,4,4,Varebil,1200,64422
1675,336329511,2015,173464,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.6,1309,112,3,Stasjonsvogn,5,7,Varebil,1250,69000
1676,325800642,2015,152900,Manuell,Diesel,Grå,Forhjulsdrift,90,1.5,1290,110,3,Kasse,4,3,Varebil,1050,69476
1677,342014915,2015,139500,Manuell,Diesel,Hvit,Forhjulsdrift,95,1.6,1449,124,3,Kasse,4,2,Varebil,1200,74900
1678,323540319,2015,117500,Automat,Diesel,Rød,Forhjulsdrift,90,1.6,1320,118,3,Kasse,4,6,Varebil,1160,74900
1679,340061088,2016,134000,Manuell,Diesel,Grå,Forhjulsdrift,99,1.6,1414,109,3,Kasse,4,2,Varebil,1200,77776
1680,338290529,2015,183038,Manuell,Diesel,Grå,Forhjulsdrift,95,1.6,1449,124,3,Kasse,4,4,Varebil,1200,79990
1681,337615304,2015,192600,Manuell,Diesel,Hvit,Forhjulsdrift,114,1.6,1396,88,5,KombiFemdørs,5,2,Personbil,1300,79900
1682,337529247,2018,200000,Manuell,Diesel,Svart,Forhjulsdrift,99,1.6,1340,108,3,Kasse,4,6,Varebil,1250,79000
1683,334753641,2015,151000,Manuell,Diesel,Sølv,Forhjulsdrift,163,2.0,1731,168,3,Kasse,5,1,Varebil,2000,79476
1684,340305936,2015,146400,Manuell,Diesel,Hvit,Forhjulsdrift,95,1.6,1449,115,3,Kasse,4,3,Varebil,1200,96476
1685,336823646,2016,142220,Manuell,Diesel,Hvit,Forhjulsdrift,128,2.0,1720,168,3,Kasse,6,3,Varebil,2000,96000
1686,340243642,2018,56000,Manuell,Diesel,Blå,Forhjulsdrift,95,1.5,1134,99,2,Kasse,5,1,Varebil,500,105000
1687,340338859,2016,78600,Manuell,Bensin,Blå,Forhjulsdrift,82,1.2,975,99,5,KombiFemdørs,5,2,Personbil,1150,98000
1688,341867691,2006,292138,Manuell,Diesel,Svart,Firehjulsdrift,129,1.9,1665,205,5,SUVOffroad,4,6,Personbil,2000,16845
1689,232764184,2005,107000,Automat,Bensin,Grå,Forhjulsdrift,75,1.4,980,165,5,KombiFemdørs,5,3,Personbil,1100,16707
1690,342303568,2006,293000,Automat,Bensin,Rød,Firehjulsdrift,137,2.0,1480,220,5,SUVOffroad,5,3,Personbil,1500,19900
1691,341940747,2006,117000,Automat,Bensin,Svart,Firehjulsdrift,87,1.3,1145,159,5,KombiFemdørs,5,2,Personbil,1000,18900
1692,318440168,2005,202000,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1552,134,7,KombiFemdørs,4,6,Personbil,1000,17777
1693,321301934,2003,126000,Manuell,Bensin,Grå,Forhjulsdrift,105,1.6,1311,168,5,KombiFemdørs,5,3,Personbil,1200,20277
1694,316269084,2005,266000,Automat,Bensin,Sølv,Bakhjulsdrift,143,1.8,1430,193,5,Sedan,4,4,Personbil,1500,21277
1695,342488203,2012,107100,Manuell,Bensin,Sølv,Forhjulsdrift,68,1.0,920,95,5,KombiFemdørs,4,6,Personbil,700,28500
1696,342578294,2006,214000,Manuell,Diesel,Grå,Firehjulsdrift,136,2.2,1585,173,5,SUVOffroad,4,4,Personbil,2000,28845
1697,342170018,2003,282000,Automat,Diesel,Sølv,Forhjulsdrift,163,2.4,1600,215,5,Stasjonsvogn,5,2,Personbil,1800,29845
1698,341650846,2006,196200,Manuell,Bensin,Grønn,Firehjulsdrift,92,1.3,1080,166,5,KombiFemdørs,4,5,Personbil,800,35074
1699,342708056,2012,255340,Manuell,Diesel,Beige,Forhjulsdrift,116,1.8,1420,117,5,Sedan,4,13,Personbil,1400,39845
1700,341981005,2006,202300,Automat,Diesel,Svart,Forhjulsdrift,136,2.0,1613,192,5,Stasjonsvogn,5,3,Personbil,1300,39900
1701,333605934,2006,326960,Automat,Diesel,Grå,Firehjulsdrift,218,3.0,1810,229,5,SUVOffroad,4,5,Personbil,2000,39777
1702,319350910,2005,208000,Automat,Bensin,Grå,Bakhjulsdrift,192,2.5,1590,248,5,Stasjonsvogn,5,5,Personbil,2000,43777
1703,342053456,2004,112952,Manuell,Bensin,Blå,Bakhjulsdrift,116,1.6,1280,181,5,KombiFemdørs,4,6,Personbil,1200,46845
1704,341952044,2006,279627,Automat,Diesel,Blå,Firehjulsdrift,165,2.7,2040,248,5,SUVOffroad,5,10,Personbil,3200,46845
1705,341733275,2004,113000,Manuell,Bensin,Blå,Forhjulsdrift,116,1.6,1075,165,4,KombiTredørs,3,2,Personbil,650,46845
1706,342738308,2015,207000,Manuell,Diesel,Sølv,Forhjulsdrift,90,1.6,1320,120,3,Kasse,4,4,Varebil,940,49476
1707,342733286,2008,56000,Manuell,Diesel,Svart,Forhjulsdrift,90,1.9,1326,132,5,KombiFemdørs,4,3,Personbil,1400,49845
1708,342716086,2010,210200,Manuell,Diesel,Svart,Forhjulsdrift,105,1.6,1315,102,5,KombiFemdørs,5,3,Personbil,1200,49845
1709,319439021,2006,189000,Manuell,Diesel,Grå,Forhjulsdrift,131,2.0,1668,169,7,Flerbruksbil,5,5,Personbil,1750,51699
1710,342565894,2011,204000,Automat,Diesel,Sølv,Firehjulsdrift,179,2.0,1903,232,3,Kasse,5,6,Varebil,2500,49231
1711,342596078,2005,124800,Manuell,Bensin,Svart,Bakhjulsdrift,150,2.0,1395,178,5,Sedan,4,6,Personbil,1400,49000
1712,342471424,2005,299000,Automat,Diesel,Sølv,Firehjulsdrift,163,2.4,2069,239,7,SUVOffroad,5,5,Personbil,2250,49845
1713,341993176,2006,203200,Manuell,Diesel,Rød,Forhjulsdrift,140,2.2,1347,140,5,KombiFemdørs,5,2,Personbil,1500,50000
1714,341795161,2004,317580,Automat,Diesel,Svart,Firehjulsdrift,163,2.4,2044,242,5,SUVOffroad,5,7,Personbil,2250,49845
1715,338284596,2005,179700,Manuell,Diesel,Svart,Forhjulsdrift,105,1.9,1455,159,2,Kasse,3,7,Varebil,1500,49999
1716,329995260,2006,164000,Automat,Bensin,Svart,Bakhjulsdrift,143,1.8,1430,193,5,Sedan,4,4,Personbil,1500,48777
1717,342281704,2006,100630,Manuell,Bensin,Oransje,Forhjulsdrift,69,1.0,995,127,5,Sedan,4,6,Personbil,750,52074
1718,342737387,2010,240000,Manuell,Diesel,Brun,Firehjulsdrift,110,2.0,1525,159,5,SUVOffroad,4,3,Personbil,1800,50845
1719,317630232,2008,119030,Automat,Bensin,Svart,Forhjulsdrift,83,1.3,985,137,5,KombiFemdørs,5,6,Personbil,800,51745
1720,341820822,2006,129680,Manuell,Bensin,Grå,Bakhjulsdrift,102,1.6,1364,173,5,KombiTredørs,2,3,Personbil,1200,51844
1721,328787376,2012,210700,Manuell,Diesel,Brun,Forhjulsdrift,116,1.6,1315,114,5,Flerbruksbil,5,2,Personbil,1200,56147
1722,342764818,2008,230400,Manuell,Diesel,Grå,Forhjulsdrift,90,1.6,1386,118,5,Stasjonsvogn,5,5,Personbil,1200,29900
1723,342735632,2013,165000,Manuell,Diesel,Rød,Forhjulsdrift,75,1.8,1393,159,2,Kasse,4,6,Varebil,1200,30476
1724,342258235,2004,200337,Manuell,Bensin,Grønn,Forhjulsdrift,116,1.7,1371,187,5,Stasjonsvogn,4,7,Personbil,1300,16845
1725,342672489,2002,23618,Manuell,Bensin,Sølv,Forhjulsdrift,105,1.6,1170,168,5,KombiFemdørs,5,3,Personbil,1200,15074
1726,311521156,2008,260000,Manuell,Diesel,Sølv,Forhjulsdrift,126,2.0,1465,155,5,Stasjonsvogn,5,5,Personbil,1300,16777
1727,333311119,2008,190000,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1394,129,5,KombiFemdørs,4,4,Personbil,1300,16777
1728,342651552,2005,322000,Manuell,Diesel,Grå,Forhjulsdrift,75,1.4,950,117,5,KombiFemdørs,5,7,Personbil,900,17074
1729,342652069,2009,262234,Manuell,Diesel,Svart,Firehjulsdrift,147,2.0,1550,170,5,SUVOffroad,5,2,Personbil,2000,16845
1730,342563564,2006,251869,Automat,Diesel,Svart,Forhjulsdrift,140,2.0,1532,178,5,Stasjonsvogn,5,6,Personbil,1800,16845
1731,342550811,2007,180000,Manuell,Bensin,Hvit,Forhjulsdrift,97,1.4,1220,163,5,KombiFemdørs,5,3,Personbil,1000,16845
1732,342501851,2004,253316,Manuell,Diesel,Sølv,Firehjulsdrift,109,2.0,1725,216,5,SUVOffroad,5,6,Personbil,1850,16845
1733,342471270,2003,295600,Manuell,Bensin,Rød,Forhjulsdrift,129,1.8,1235,182,5,Stasjonsvogn,5,11,Personbil,1300,16845
1734,339324742,2003,208792,Manuell,Bensin,Grå,Forhjulsdrift,105,1.6,1311,168,5,KombiFemdørs,4,9,Personbil,1200,17845
1735,342359181,2007,203560,Manuell,Diesel,Blå,Forhjulsdrift,90,1.6,1311,124,5,Stasjonsvogn,5,3,Personbil,1200,16844
1736,342346411,2009,296292,Manuell,Diesel,Blå,Forhjulsdrift,105,1.9,1477,137,5,Stasjonsvogn,5,3,Personbil,1200,16845
1737,342316751,2005,223400,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1386,127,5,Stasjonsvogn,4,11,Personbil,1300,15845
1738,342262447,2009,224386,Manuell,Bensin,Sølv,Forhjulsdrift,122,1.4,1385,149,5,Stasjonsvogn,4,9,Personbil,1300,16845
1739,342207937,2005,258387,Manuell,Diesel,Grå,Forhjulsdrift,105,1.9,1287,140,5,KombiFemdørs,5,6,Personbil,1400,16745
1740,341946024,2004,107000,Manuell,Bensin,Sølv,Forhjulsdrift,105,1.6,1190,163,5,KombiFemdørs,5,3,Personbil,1200,16845
1741,321519712,2003,137000,Manuell,Bensin,Svart,Bakhjulsdrift,116,1.8,1465,177,5,Stasjonsvogn,4,10,Personbil,1250,16777
1742,341937176,2008,285000,Automat,Diesel,Svart,Forhjulsdrift,140,2.0,1489,160,5,Stasjonsvogn,4,11,Personbil,1500,16845
1743,341854355,2011,162306,Manuell,Bensin,Blå,Forhjulsdrift,77,1.2,970,119,5,KombiFemdørs,5,3,Personbil,850,15074
1744,341832875,2006,260000,Manuell,Diesel,Svart,Bakhjulsdrift,163,2.0,1430,153,5,Sedan,4,5,Personbil,1600,16845
1745,341818103,2001,322408,Manuell,Bensin,Grå,Forhjulsdrift,179,2.0,1536,225,5,Stasjonsvogn,5,8,Personbil,1800,15845
1746,341774515,2005,245000,Automat,Diesel,Blå,Bakhjulsdrift,163,2.0,1520,184,5,Stasjonsvogn,4,8,Personbil,1600,16845
1747,341671593,2009,326000,Automat,Diesel,Rød,Forhjulsdrift,140,2.0,1597,187,5,Stasjonsvogn,4,4,Personbil,2000,16000
1748,341665508,2005,152933,Manuell,Bensin,Grønn,Forhjulsdrift,75,1.1,965,135,5,KombiFemdørs,5,4,Personbil,1000,15074
1749,341634691,2002,467331,Automat,Diesel,Grønn,Forhjulsdrift,163,2.4,1595,215,5,Stasjonsvogn,5,7,Personbil,1800,16845
1750,341627744,2006,225162,Manuell,Diesel,Blå,Forhjulsdrift,140,2.0,1653,158,5,Stasjonsvogn,5,2,Personbil,1800,15845
1751,341588538,2008,380000,Automat,Diesel,Svart,Forhjulsdrift,140,2.0,1760,196,7,Flerbruksbil,5,2,Personbil,1750,16845
1752,336706574,2008,433000,Manuell,Diesel,Rød,Forhjulsdrift,90,1.9,1326,132,5,KombiFemdørs,4,14,Personbil,1400,16845
1753,334776817,2009,252000,Manuell,Diesel,Grå,Firehjulsdrift,147,2.0,1550,170,5,SUVOffroad,5,2,Personbil,2000,16845
1754,342191826,2006,296344,Manuell,Diesel,Grønn,Firehjulsdrift,136,2.2,1530,206,5,SUVOffroad,5,5,Personbil,2000,19845
1755,341463130,2021,68000,Automat,Diesel,Grå,Firehjulsdrift,150,2.0,2035,235,3,Kasse,6,2,Varebil,2500,502336
1756,342768249,2014,174000,Automat,El+Bensin,Hvit,Firehjulsdrift,164,2.0,1810,44,5,SUVOffroad,5,8,Personbil,1500,152305
1757,321078371,2013,89400,Automat,Bensin,Hvit,Firehjulsdrift,200,1.6,1380,169,5,KombiFemdørs,5,2,Personbil,1150,154147
1758,323101858,2016,106378,Automat,El+Bensin,Grå,Forhjulsdrift,204,1.4,1524,39,5,KombiFemdørs,5,2,Personbil,1500,154147
1759,342663991,2016,96000,Automat,El+Bensin,Grå,Forhjulsdrift,204,1.4,1524,37,5,KombiFemdørs,5,4,Personbil,1500,154305
1760,342614092,2013,198320,Automat,Diesel,Grå,Firehjulsdrift,179,2.0,1903,232,3,Kasse,4,1,Varebil,2500,150476
1761,341762692,2009,197617,Automat,Diesel,Grå,Forhjulsdrift,190,2.7,1575,167,4,Coupe,2,6,Personbil,1700,151845
1762,341992379,2008,160000,Automat,Diesel,Grå,Bakhjulsdrift,177,2.0,1520,145,4,Coupe,2,5,Personbil,1600,151845
1763,342453368,2013,181000,Automat,Diesel,Blå,Firehjulsdrift,150,2.3,1610,153,7,SUVOffroad,5,4,Personbil,2000,154305
1764,342507376,2017,68300,Manuell,Bensin,Grå,Forhjulsdrift,125,1.0,1241,110,5,Stasjonsvogn,5,3,Personbil,1200,153305
1765,340886924,2016,102600,Automat,El+Bensin,Grå,Forhjulsdrift,204,1.4,1524,37,5,KombiFemdørs,5,6,Personbil,1500,154305
1766,342409155,2012,212671,Automat,Diesel,Grå,Firehjulsdrift,204,3.0,1720,149,5,Sedan,4,4,Personbil,1800,151845
1767,342387906,2019,167000,Manuell,Diesel,Sølv,Firehjulsdrift,122,2.0,1561,152,2,Kasse,5,2,Varebil,1500,155000
1768,342087097,2012,182711,Automat,Diesel,Grå,Bakhjulsdrift,184,2.0,1505,118,5,Sedan,4,5,Personbil,1600,153305
1769,311103958,2012,234000,Automat,Diesel,Grå,Bakhjulsdrift,163,2.0,1790,136,5,Stasjonsvogn,4,3,Personbil,2000,154147
1770,335769009,2007,252000,Automat,Diesel,Sølv,Firehjulsdrift,232,3.0,2400,282,7,SUVOffroad,5,2,Personbil,3200,151777
1771,341706114,2014,163000,Automat,Diesel,Hvit,Forhjulsdrift,184,2.0,1427,129,5,Stasjonsvogn,4,4,Personbil,1600,154034
1772,341353681,2014,137500,Automat,Bensin,Brun,Forhjulsdrift,179,1.8,1260,131,5,Annet,4,2,Personbil,1600,154305
1773,341351461,2016,191000,Automat,El+Bensin,Rød,Firehjulsdrift,150,2.0,1845,42,5,SUVOffroad,4,8,Personbil,1500,153305
1774,341352188,2012,350000,Manuell,Diesel,Grå,Firehjulsdrift,122,2.4,1975,291,2,SUVOffroad,5,1,Varebil,3500,151476
1775,313204871,2012,161000,Automat,Diesel,Grå,Forhjulsdrift,140,2.0,1776,149,7,Stasjonsvogn,4,5,Personbil,2200,150147
