id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Hjuldrift,Effekt,Vekt,AntallSeter,Karosseri,AntallDører,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
3080,342160284,2021,66500,Automat,Hybrid,Firehjulsdrift,340,2169,5,SUV,5,Personbil,2100,519000
3081,342160242,2021,66203,Automat,Diesel,Firehjulsdrift,150,2037,3,Kasse,4,Varebil,2500,449000
3082,342160006,2021,45100,Automat,Hybrid,Firehjulsdrift,394,2435,5,SUV,5,Personbil,2700,899000
3083,342159575,2021,17790,Automat,Elektrisitet,Firehjulsdrift,351,2218,5,SUV,4,Personbil,750,479000
3084,342159438,2021,34484,Automat,Hybrid,Firehjulsdrift,306,1940,5,SUV,5,Personbil,1500,469900
3085,342159154,2021,16300,Automat,Diesel,Firehjulsdrift,163,2010,2,Pickup,4,Varebil,3500,449900
3086,342158380,2021,61500,Automat,Diesel,Forhjulsdrift,122,1770,3,Kasse,5,Varebil,2200,319000
3087,342158373,2021,52222,Automat,Diesel,Forhjulsdrift,170,2047,3,Kasse,4,Varebil,1800,359000
3088,342157677,2021,55404,Automat,Elektrisitet,Firehjulsdrift,462,2003,5,SUV,5,Personbil,1600,455000
3089,342157622,2021,58432,Automat,Diesel,Forhjulsdrift,130,1269,5,SUV,5,Personbil,1200,269000
3090,342157504,2021,47000,Automat,Hybrid,Forhjulsdrift,141,1519,5,KombiFemdørs,5,Personbil,1300,289000
3091,341929019,2021,44000,Automat,Hybrid,Firehjulsdrift,340,2094,5,SUV,5,Personbil,2100,539900
3092,342157014,2021,36700,Automat,Hybrid,Firehjulsdrift,462,2385,5,SUV,5,Personbil,3500,959900
3093,342156904,2021,85700,Automat,Hybrid,Firehjulsdrift,462,2385,5,SUV,5,Personbil,3500,839900
3094,342156443,2021,38219,Manuell,Diesel,Firehjulsdrift,122,1620,2,Kasse,4,Varebil,1500,339000
3095,342156257,2021,44905,Automat,Hybrid,Firehjulsdrift,222,1645,5,SUV,5,Personbil,1650,399000
3096,342154479,2021,66000,Automat,Diesel,Firehjulsdrift,190,1735,5,SUV,4,Personbil,2100,429000
3097,342154535,2021,23126,Automat,Diesel,Firehjulsdrift,163,2080,2,Pickup,4,Varebil,3500,465000
3098,342154270,2021,61000,Automat,Hybrid,Firehjulsdrift,129,1345,5,SUV,5,Personbil,1500,309000
3099,342153184,2021,38940,Automat,Hybrid,Firehjulsdrift,340,2025,5,Stasjonsvogn,5,Personbil,2100,529000
3100,342151515,2021,62829,Automat,Hybrid,Forhjulsdrift,122,1420,5,KombiFemdørs,5,Personbil,725,299000
3101,342150825,2021,57770,Automat,Diesel,Firehjulsdrift,150,1477,5,SUV,5,Personbil,1700,395000
3102,342150369,2021,69000,Automat,Hybrid,Firehjulsdrift,224,1900,5,SUV,5,Personbil,1500,354900
3103,342149228,2021,63100,Automat,Hybrid,Firehjulsdrift,306,1895,5,SUV,5,Personbil,1500,479900
3104,342148847,2021,42722,Automat,Elektrisitet,Bakhjulsdrift,286,2185,5,SUV,5,Personbil,750,479900
3105,342148782,2021,48352,Automat,Hybrid,Firehjulsdrift,224,1900,5,SUV,5,Personbil,1500,334000
3106,342148824,2021,57938,Automat,Hybrid,Firehjulsdrift,186,1527,5,SUV,5,Personbil,1300,289900
3107,342147132,2021,75000,Automat,Elektrisitet,Firehjulsdrift,408,2565,5,SUV,4,Personbil,1800,469000
3108,342145999,2021,41693,Automat,Elektrisitet,Firehjulsdrift,408,2480,5,SUV,5,Personbil,1800,549900
3109,342145979,2021,40192,Automat,Elektrisitet,Firehjulsdrift,408,2480,5,SUV,5,Personbil,1800,499900
3110,342139389,2021,32000,Automat,Hybrid,Firehjulsdrift,220,1745,5,SUV,5,Personbil,750,448000
3111,342131694,2021,25000,Automat,Elektrisitet,Firehjulsdrift,498,1893,5,Sedan,5,Personbil,1000,388000
3112,342126066,2021,70900,Automat,Elektrisitet,Firehjulsdrift,498,1906,5,Sedan,4,Personbil,1000,367000
3113,342121541,2021,24600,Automat,Elektrisitet,Firehjulsdrift,680,2395,5,Stasjonsvogn,4,Personbil,1000,1025000
3114,342117568,2021,45600,Automat,Elektrisitet,Firehjulsdrift,408,2123,5,KombiFemdørs,5,Personbil,1500,399000
3115,342115614,2021,62310,Automat,Hybrid,Firehjulsdrift,220,1745,5,SUV,5,Personbil,750,329000
3116,342115389,2021,43500,Automat,Elektrisitet,Firehjulsdrift,408,2123,5,KombiFemdørs,5,Personbil,1500,399000
3117,342115125,2021,53800,Automat,Hybrid,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,1500,458000
3118,342114629,2021,13703,Automat,Hybrid,Forhjulsdrift,262,1737,5,SUV,5,Personbil,1800,419000
3119,342114571,2021,56800,Automat,Hybrid,Firehjulsdrift,220,1745,5,SUV,5,Personbil,750,368000
3120,342112544,2021,41162,Automat,Elektrisitet,Firehjulsdrift,408,2188,5,SUV,5,Personbil,1500,459000
3121,342111921,2021,18000,Automat,Diesel,Firehjulsdrift,190,2262,2,Pickup,4,Varebil,3500,458000
3122,342107831,2021,57667,Automat,Diesel,Firehjulsdrift,190,1660,5,SUV,5,Personbil,2100,439900
3123,342106225,2021,16049,Automat,Hybrid,Forhjulsdrift,122,1285,5,KombiFemdørs,5,Personbil,750,269900
3124,342105668,2021,59917,Automat,Hybrid,Firehjulsdrift,306,1940,5,SUV,5,Personbil,1500,459900
3125,342104721,2021,84220,Automat,Elektrisitet,Firehjulsdrift,408,2486,5,SUV,5,Personbil,1800,439000
3126,342104578,2021,99000,Automat,Diesel,Firehjulsdrift,197,1854,5,Stasjonsvogn,5,Personbil,2000,499000
3127,342098016,2021,23900,Automat,Hybrid,Firehjulsdrift,220,1745,5,SUV,5,Personbil,750,379000
3128,342090433,2021,20100,Automat,Hybrid,Forhjulsdrift,116,1090,5,KombiFemdørs,5,Personbil,450,279000
3129,342090133,2021,77683,Automat,Bensin,Forhjulsdrift,95,1110,5,KombiFemdørs,5,Personbil,1000,195000
3130,342088606,2021,56039,Automat,Diesel,Firehjulsdrift,204,2130,2,Pickup,4,Varebil,3500,469000
3131,342085274,2021,53200,Automat,Hybrid,Firehjulsdrift,340,2169,5,SUV,5,Personbil,2100,539000
3132,342357481,2013,123857,Manuell,Bensin,Forhjulsdrift,135,1305,5,SUV,5,Personbil,1200,99500
3133,342356635,2018,95303,Manuell,Bensin,Forhjulsdrift,90,1082,5,KombiFemdørs,5,Personbil,1200,99900
3134,342328446,2013,165100,Automat,Bensin,Forhjulsdrift,140,1378,5,KombiFemdørs,5,Personbil,1400,99900
3135,342311317,2014,111658,Manuell,Diesel,Forhjulsdrift,92,1090,5,KombiFemdørs,5,Personbil,1300,99000
3136,342299086,2007,156168,Manuell,Bensin,Bakhjulsdrift,184,1490,5,Sedan,4,Personbil,1800,99000
3137,342291487,2012,103500,Manuell,Diesel,Forhjulsdrift,111,1500,5,Stasjonsvogn,5,Personbil,1400,99000
3138,342289397,2015,130000,Manuell,Diesel,Forhjulsdrift,75,1132,2,Kasse,4,Varebil,500,99000
3139,342278682,2010,209600,Automat,Diesel,Firehjulsdrift,163,1825,5,SUV,5,Personbil,2000,99990
3140,342278159,2012,148000,Manuell,Diesel,Firehjulsdrift,136,1525,5,SUV,5,Personbil,2000,99000
3141,342248529,2014,309800,Automat,Diesel,Firehjulsdrift,170,1581,5,Stasjonsvogn,5,Personbil,2000,98000
3142,342246229,2015,124000,Manuell,Bensin,Forhjulsdrift,90,1032,5,KombiFemdørs,5,Personbil,1000,99900
3143,342231496,2013,168300,Manuell,Diesel,Firehjulsdrift,150,2048,2,Pickup,4,Varebil,3350,99000
3144,342217695,2006,215000,Automat,Diesel,Firehjulsdrift,185,2133,7,SUV,5,Personbil,2250,99950
3145,342217545,2013,93625,Manuell,Bensin,Forhjulsdrift,105,1205,5,KombiFemdørs,5,Personbil,1200,99900
3146,342216901,2013,72860,Manuell,Bensin,Forhjulsdrift,82,1045,5,KombiFemdørs,5,Personbil,1100,99900
3147,342216844,2015,80280,Manuell,Bensin,Forhjulsdrift,110,1080,5,KombiFemdørs,5,Personbil,1200,99900
3148,342216200,2015,108000,Manuell,Bensin,Forhjulsdrift,101,1238,5,Stasjonsvogn,5,Personbil,1000,99900
3149,342211948,2010,156400,Manuell,Diesel,Firehjulsdrift,136,1540,5,SUV,5,Personbil,1800,99000
3150,342209036,2014,60230,Manuell,Bensin,Forhjulsdrift,82,1075,5,KombiFemdørs,5,Personbil,750,99800
3151,342208506,2016,87250,Manuell,Diesel,Forhjulsdrift,99,1340,3,Kasse,5,Varebil,1250,98000
3152,342205682,2014,148000,Manuell,Bensin,Forhjulsdrift,125,1204,5,KombiFemdørs,5,Personbil,1200,99000
3153,342199440,2012,114000,Manuell,Bensin,Forhjulsdrift,122,1426,5,SUV,5,Personbil,1600,99845
3154,342071163,2009,137000,Manuell,Diesel,Bakhjulsdrift,136,1605,5,Stasjonsvogn,5,Personbil,1800,99000
3155,341401644,2013,143750,Manuell,Bensin,Forhjulsdrift,116,1260,5,SUV,4,Personbil,1200,99900
3156,341402648,2013,171500,Manuell,Bensin,Forhjulsdrift,122,1426,5,SUV,5,Personbil,1600,98000
3157,341392957,2012,57200,Manuell,Diesel,Forhjulsdrift,95,1419,5,Stasjonsvogn,4,Personbil,1200,99000
3158,341389964,2010,107246,Manuell,Diesel,Firehjulsdrift,90,1240,5,KombiFemdørs,5,Personbil,800,99000
3159,342352864,2005,319036,Automat,Diesel,Bakhjulsdrift,150,1565,5,Sedan,4,Personbil,1900,55000
3160,342327148,2011,246000,Manuell,Diesel,Firehjulsdrift,136,1600,5,SUV,5,Personbil,2000,55000
3161,342254174,2011,79000,Manuell,Bensin,Forhjulsdrift,99,1070,5,KombiFemdørs,4,Personbil,900,54999
3162,341981109,2008,206800,Automat,Diesel,Forhjulsdrift,109,1470,5,KombiFemdørs,5,Personbil,1500,54900
3163,341956013,1999,231400,Manuell,Bensin,Firehjulsdrift,120,1380,5,SUV,2,Personbil,2000,51645
3164,341952878,2014,179700,Manuell,Diesel,Forhjulsdrift,116,1492,5,Flerbruksbil,5,Personbil,1200,54900
3165,341303434,2010,209000,Manuell,Diesel,Forhjulsdrift,109,1507,5,Stasjonsvogn,5,Personbil,1300,54990
3166,339804986,2013,145000,Manuell,Bensin,Forhjulsdrift,125,1257,5,Sedan,4,Personbil,1200,54305
3167,342340592,2006,174514,Manuell,Diesel,Forhjulsdrift,105,1825,3,Kasse,5,Varebil,2200,59900
3168,342327660,2004,114955,Automat,Bensin,Firehjulsdrift,177,1450,5,SUV,5,Personbil,1950,59800
3169,342309854,2005,277000,Manuell,Diesel,Firehjulsdrift,102,1970,3,Kasse,4,Varebil,2000,59731
3170,342313440,2012,192416,Manuell,Diesel,Forhjulsdrift,111,1500,5,Stasjonsvogn,5,Personbil,1400,55900
3171,342297269,2012,212919,Manuell,Diesel,Forhjulsdrift,105,1239,5,KombiFemdørs,4,Personbil,1400,59900
3172,342294871,2009,134300,Manuell,Bensin,Forhjulsdrift,101,1250,5,KombiFemdørs,4,Personbil,1000,59000
3173,342297322,2010,170742,Manuell,Diesel,Forhjulsdrift,109,1319,5,Stasjonsvogn,5,Personbil,1300,59000
3174,342286210,2007,213000,Manuell,Diesel,Firehjulsdrift,185,1743,7,Stasjonsvogn,5,Personbil,1800,59845
3175,342275372,2011,165000,Manuell,Bensin,Firehjulsdrift,94,1140,5,KombiFemdørs,5,Personbil,1000,59000
3176,342275247,2010,189000,Manuell,Bensin,Forhjulsdrift,147,1410,5,Stasjonsvogn,5,Personbil,1500,59000
3177,342241323,2005,170620,Automat,Diesel,Firehjulsdrift,111,1698,5,SUV,4,Personbil,1600,56845
3178,342209161,2011,43298,Manuell,Bensin,Firehjulsdrift,94,1140,5,KombiFemdørs,5,Personbil,1000,59900
3179,342210040,2009,118500,Manuell,Diesel,Firehjulsdrift,150,1485,5,KombiFemdørs,4,Personbil,1600,59900
3180,342197573,2007,130000,Manuell,Diesel,Forhjulsdrift,106,1482,5,SUV,5,Personbil,1200,59900
3181,342183444,2014,250700,Manuell,Diesel,Firehjulsdrift,114,1429,3,Stasjonsvogn,3,Varebil,910,59000
3182,342185680,2009,72600,Manuell,Bensin,Forhjulsdrift,69,865,4,KombiTredørs,3,Personbil,800,59900
3183,342184199,2011,205000,Manuell,Diesel,Forhjulsdrift,126,1596,5,Stasjonsvogn,5,Personbil,1600,58000
3184,342180252,2007,182000,Automat,Diesel,Forhjulsdrift,140,1551,5,Sedan,5,Personbil,1800,60000
3185,342164050,2010,180263,Manuell,Diesel,Forhjulsdrift,109,1507,5,Stasjonsvogn,5,Personbil,1300,60000
3186,342160524,2010,156405,Manuell,Diesel,Firehjulsdrift,90,1240,5,Stasjonsvogn,5,Personbil,800,59800
3187,342146331,2012,163142,Manuell,Bensin,Firehjulsdrift,94,1035,5,KombiFemdørs,5,Personbil,1000,59000
3188,342108789,2011,184000,Manuell,Diesel,Forhjulsdrift,90,1340,5,KombiFemdørs,4,Personbil,1000,59000
3189,342103703,2014,179965,Manuell,Diesel,Forhjulsdrift,90,1320,3,Kasse,4,Varebil,940,59000
3190,342101731,2012,146000,Manuell,Diesel,Forhjulsdrift,95,1165,5,KombiFemdørs,5,Personbil,750,59000
3191,342065942,2011,172500,Manuell,Bensin,Forhjulsdrift,86,1115,4,KombiFemdørs,3,Personbil,1000,59000
3192,342061061,2013,223000,Manuell,Diesel,Forhjulsdrift,114,1315,5,Flerbruksbil,5,Personbil,1300,59900
3193,341981616,2011,100700,Manuell,Diesel,Forhjulsdrift,75,1508,3,Kasse,5,Varebil,750,59900
3194,341944036,2012,181000,Manuell,Diesel,Forhjulsdrift,114,1589,5,Sedan,4,Personbil,1300,59900
3195,341946084,2007,151500,Manuell,Bensin,Bakhjulsdrift,122,1265,5,KombiFemdørs,5,Personbil,1200,59000
3196,341940070,2011,177809,Manuell,Diesel,Bakhjulsdrift,115,1295,5,KombiTredørs,3,Personbil,1200,59000
3197,342341784,2014,191400,Manuell,Diesel,Forhjulsdrift,105,1247,5,Stasjonsvogn,5,Personbil,1500,89000
3198,342337514,2017,67000,Manuell,Diesel,Forhjulsdrift,99,1396,3,Kasse,6,Varebil,1200,89900
3199,342330233,2016,90200,Manuell,Diesel,Forhjulsdrift,75,1132,2,Kasse,5,Varebil,500,89000
3200,342306478,2014,187078,Automat,Diesel,Forhjulsdrift,102,1361,2,Kasse,2,Varebil,1500,89900
3201,342302181,2011,153000,Automat,Diesel,Forhjulsdrift,90,1173,5,KombiFemdørs,5,Personbil,1200,89000
3202,342297959,2010,160883,Manuell,Diesel,Firehjulsdrift,150,1556,5,Stasjonsvogn,5,Personbil,1700,89000
3203,342297483,2009,205000,Automat,Diesel,Firehjulsdrift,140,1679,5,SUV,5,Personbil,2000,88000
3204,342296938,2013,126900,Automat,Bensin,Forhjulsdrift,90,1054,5,KombiFemdørs,5,Personbil,1000,89000
3205,342281671,2014,356500,Automat,Diesel,Firehjulsdrift,170,1660,5,Stasjonsvogn,5,Personbil,1800,89900
3206,342120418,2012,115000,Automat,Bensin,Forhjulsdrift,105,1270,5,KombiFemdørs,4,Personbil,1200,90000
3207,342260085,2013,199980,Manuell,Diesel,Forhjulsdrift,114,1416,5,KombiFemdørs,4,Personbil,1300,88305
3208,342254921,2011,99900,Manuell,Diesel,Forhjulsdrift,105,1464,5,Stasjonsvogn,5,Personbil,1500,89000
3209,342227307,2015,158000,Manuell,Diesel,Forhjulsdrift,90,1185,5,Stasjonsvogn,5,Personbil,1200,88000
3210,342225532,2010,220000,Automat,Diesel,Bakhjulsdrift,177,1620,5,Stasjonsvogn,5,Personbil,1800,89900
3211,342208922,2013,177000,Automat,Bensin,Forhjulsdrift,120,1465,5,Sedan,4,Personbil,1300,89850
3212,342221855,2012,122000,Manuell,Bensin,Forhjulsdrift,105,1245,5,KombiFemdørs,5,Personbil,1200,89845
3213,342170855,2007,223000,Manuell,Diesel,Forhjulsdrift,105,2000,5,Flerbruksbil,4,Lettlastebil,2200,90000
3214,342193273,2012,155000,Automat,Bensin,Forhjulsdrift,122,1270,5,Stasjonsvogn,5,Personbil,1300,89900
3215,342171799,2012,193064,Manuell,Diesel,Forhjulsdrift,116,1485,5,Stasjonsvogn,5,Personbil,1500,89000
3216,342169217,2008,137000,Automat,Bensin,Forhjulsdrift,141,1378,5,SUV,5,Personbil,1200,89000
3217,342162219,2012,217000,Manuell,Diesel,Forhjulsdrift,124,1624,5,Stasjonsvogn,5,Personbil,1600,88000
3218,342131911,2014,147746,Manuell,Bensin,Forhjulsdrift,125,1241,5,Stasjonsvogn,5,Personbil,1200,89000
3219,342131515,2016,121000,Manuell,Diesel,Forhjulsdrift,99,1317,3,Kasse,5,Varebil,1250,89900
3220,340106769,2011,115000,Manuell,Diesel,Forhjulsdrift,75,1508,3,Kasse,5,Varebil,750,89000
3221,342089947,2014,65000,Manuell,Bensin,Forhjulsdrift,65,980,5,KombiFemdørs,5,Personbil,650,86500
3222,342074515,2014,177000,Manuell,Diesel,Forhjulsdrift,136,1856,7,Flerbruksbil,5,Personbil,1450,89305
3223,342078040,2011,162685,Manuell,Diesel,Forhjulsdrift,105,1140,4,KombiTredørs,3,Personbil,1200,89845
3224,342066912,2010,157500,Manuell,Diesel,Forhjulsdrift,109,1539,5,Stasjonsvogn,5,Personbil,1300,89000
3225,342043802,2011,139000,Manuell,Diesel,Forhjulsdrift,116,1645,5,Stasjonsvogn,5,Personbil,1800,89900
3226,342031829,2014,127409,Manuell,Diesel,Forhjulsdrift,90,1320,3,Kasse,4,Varebil,1010,89000
3227,341959914,2010,75120,Manuell,Diesel,Firehjulsdrift,90,1240,5,KombiFemdørs,4,Personbil,800,89999
3228,341942869,2012,93400,Manuell,Diesel,Forhjulsdrift,90,1285,5,KombiFemdørs,4,Personbil,1000,89000
3229,341935359,2009,175588,Manuell,Diesel,Firehjulsdrift,147,1625,5,SUV,5,Personbil,2000,89000
3230,341926153,2012,90500,Manuell,Bensin,Forhjulsdrift,86,1154,5,KombiFemdørs,5,Personbil,1100,88900
3231,341925991,2010,234000,Manuell,Diesel,Forhjulsdrift,116,1988,3,Kasse,4,Varebil,2800,89000
3232,341912559,2004,112600,Automat,Diesel,Firehjulsdrift,160,2165,7,SUV,5,Personbil,3300,89000
3233,341898541,2011,90000,Manuell,Bensin,Forhjulsdrift,120,1220,4,Stasjonsvogn,5,Personbil,750,89000
3234,341894265,2011,217031,Automat,Diesel,Forhjulsdrift,140,1640,5,Sedan,5,Personbil,2000,89000
3235,341891501,2012,160165,Manuell,Diesel,Forhjulsdrift,102,1714,3,Pickup,4,Varebil,2200,90000
3236,341844439,2010,109697,Automat,Diesel,Bakhjulsdrift,109,1395,5,KombiFemdørs,5,Personbil,1500,89900
3237,341821905,2014,195000,Manuell,Diesel,Firehjulsdrift,150,1453,5,Stasjonsvogn,5,Personbil,2000,89900
3238,341820102,2012,94000,Manuell,Diesel,Forhjulsdrift,90,1090,5,KombiFemdørs,5,Personbil,1050,89000
3239,341798565,2020,167000,Manuell,Diesel,Forhjulsdrift,100,1344,2,Kasse,5,Varebil,560,89999
3240,197247453,2013,191000,Automat,Diesel,Forhjulsdrift,114,1430,5,Stasjonsvogn,5,Personbil,1375,89000
3241,341791437,2009,204414,Automat,Diesel,Firehjulsdrift,140,1679,5,SUV,5,Personbil,2000,89900
3242,341773957,2011,156500,Manuell,Diesel,Firehjulsdrift,116,1525,5,SUV,5,Personbil,1400,85835
3243,341727464,2008,101045,Manuell,Diesel,Firehjulsdrift,120,1265,5,KombiFemdørs,4,Personbil,1200,88000
3244,341684677,2011,229000,Automat,Diesel,Firehjulsdrift,140,1592,5,Stasjonsvogn,4,Personbil,2000,89845
3245,341617023,2015,110900,Manuell,Diesel,Forhjulsdrift,90,1280,2,Kasse,6,Varebil,1050,89000
3246,341588736,2008,98500,Automat,Bensin,Forhjulsdrift,124,1265,5,KombiFemdørs,5,Personbil,1200,89000
3247,341486902,2015,39500,Manuell,Bensin,Forhjulsdrift,82,975,5,KombiFemdørs,4,Personbil,1150,89900
3248,341472669,2014,127800,Manuell,Diesel,Forhjulsdrift,114,1748,3,Kasse,5,Varebil,2000,89000
3249,341449497,2013,189000,Automat,Diesel,Forhjulsdrift,109,1505,5,KombiFemdørs,5,Personbil,1200,89000
3250,341402243,2012,211000,Automat,Diesel,Bakhjulsdrift,116,1345,5,KombiFemdørs,5,Personbil,1200,89000
3251,341369628,2012,167997,Manuell,Diesel,Forhjulsdrift,116,1415,5,SUV,5,Personbil,1200,89000
3252,341338094,2009,246000,Automat,Diesel,Firehjulsdrift,150,1712,5,SUV,5,Personbil,1350,89845
3253,341332824,2012,133000,Manuell,Diesel,Firehjulsdrift,90,1240,5,Stasjonsvogn,5,Personbil,800,89000
3254,341332405,2011,163500,Automat,Diesel,Forhjulsdrift,105,1482,2,Flerbruksbil,5,Varebil,1500,89000
3255,341323834,2012,182200,Manuell,Diesel,Firehjulsdrift,90,1260,5,SUV,5,Personbil,800,89900
3256,341269782,2008,220161,Automat,Diesel,Bakhjulsdrift,163,1595,5,Stasjonsvogn,5,Personbil,1600,89990
3257,341257493,2014,78800,Manuell,Bensin,Forhjulsdrift,82,1045,5,SUV,5,Personbil,1100,89000
3258,341250754,2010,207004,Manuell,Diesel,Firehjulsdrift,105,1405,5,Stasjonsvogn,5,Personbil,1600,89000
3259,341247269,2011,148000,Manuell,Diesel,Forhjulsdrift,109,1729,5,Stasjonsvogn,5,Personbil,1300,89900
3260,341246129,2011,240019,Manuell,Diesel,Forhjulsdrift,126,1596,5,Stasjonsvogn,5,Personbil,1600,89000
3261,341229705,2014,49887,Manuell,Diesel,Forhjulsdrift,68,1090,5,KombiFemdørs,5,Personbil,670,89000
3262,341224830,2009,138500,Manuell,Diesel,Forhjulsdrift,125,1807,7,Flerbruksbil,5,Personbil,1400,89000
3263,341224068,2012,133000,Automat,Diesel,Forhjulsdrift,116,1547,5,Stasjonsvogn,5,Personbil,1500,89800
3264,341218793,2013,172300,Manuell,Diesel,Forhjulsdrift,115,1315,5,SUV,5,Personbil,1300,89000
3265,341212059,2012,139000,Automat,Diesel,Forhjulsdrift,116,1522,5,KombiFemdørs,5,Personbil,1500,89900
3266,341210321,2011,116430,Automat,Bensin,Forhjulsdrift,123,1194,5,Flerbruksbil,4,Personbil,1100,89000
3267,341209187,2009,156000,Automat,Diesel,Forhjulsdrift,150,1545,5,Stasjonsvogn,5,Personbil,1800,89900
3268,341161533,2011,198000,Manuell,Diesel,Firehjulsdrift,136,1600,5,SUV,5,Personbil,2000,89000
3269,341149296,2012,203300,Manuell,Diesel,Forhjulsdrift,109,1475,5,KombiFemdørs,5,Personbil,1200,89900
3270,341149229,2012,133600,Manuell,Diesel,Forhjulsdrift,105,1239,5,KombiFemdørs,5,Personbil,1400,89900
3271,341123023,2008,205715,Automat,Diesel,Firehjulsdrift,163,1750,5,SUV,5,Personbil,1700,89000
3272,341120376,2011,282635,Manuell,Diesel,Firehjulsdrift,178,1910,2,Pickup,2,Varebil,2700,89900
3273,341119665,2012,179000,Manuell,Diesel,Forhjulsdrift,109,1475,5,Stasjonsvogn,5,Personbil,1200,89000
3274,341113352,2015,176900,Manuell,Diesel,Forhjulsdrift,90,1185,5,KombiFemdørs,5,Personbil,1200,89900
3275,341108766,2009,228000,Automat,Diesel,Bakhjulsdrift,197,1765,5,Stasjonsvogn,5,Personbil,2000,89999
3276,341102250,2001,238000,Automat,Bensin,Firehjulsdrift,286,2095,5,SUV,5,Personbil,2300,89845
3277,341092782,2014,182838,Manuell,Diesel,Forhjulsdrift,95,1380,3,Kasse,4,Varebil,1200,89900
3278,341092600,2012,123000,Manuell,Bensin,Forhjulsdrift,84,970,4,Cabriolet,2,Personbil,800,89999
3279,341092494,2013,66800,Manuell,Bensin,Forhjulsdrift,82,975,5,KombiFemdørs,5,Personbil,1150,89999
3280,341085599,2013,185000,Manuell,Diesel,Forhjulsdrift,140,1500,5,Stasjonsvogn,5,Personbil,1800,89000
3281,341063122,2010,202600,Automat,Diesel,Forhjulsdrift,175,1615,5,Stasjonsvogn,5,Personbil,1800,89900
3282,341029601,2013,189000,Manuell,Diesel,Firehjulsdrift,114,1425,5,SUV,5,Personbil,1300,89900
3283,341021303,2014,80000,Manuell,Bensin,Forhjulsdrift,120,1080,5,KombiFemdørs,5,Personbil,1270,89900
3284,341002986,2014,182143,Manuell,Diesel,Forhjulsdrift,128,1720,3,KombiFemdørs,5,Varebil,2000,89900
3285,340976843,2011,116644,Automat,Diesel,Forhjulsdrift,112,1290,5,KombiFemdørs,5,Personbil,1550,89000
3286,340958020,2014,80700,Automat,Bensin,Forhjulsdrift,140,1450,5,Stasjonsvogn,5,Personbil,1200,89900
3287,340960456,2013,73000,Manuell,Bensin,Forhjulsdrift,99,1092,5,KombiFemdørs,5,Personbil,800,89900
3288,340921468,1997,296000,Manuell,Diesel,Firehjulsdrift,99,1875,5,SUV,3,Personbil,2800,89845
3289,340904831,2012,199000,Manuell,Diesel,Firehjulsdrift,116,1510,5,SUV,5,Personbil,1400,89000
3290,340889611,2014,137000,Manuell,Bensin,Forhjulsdrift,99,1025,5,KombiFemdørs,5,Personbil,900,89900
3291,340887204,2013,87600,Manuell,Bensin,Forhjulsdrift,125,1257,5,Stasjonsvogn,5,Personbil,1200,89900
3292,340862254,2014,188000,Manuell,Diesel,Forhjulsdrift,114,1402,5,KombiFemdørs,5,Personbil,1300,89000
3293,340852372,2012,210000,Automat,Diesel,Bakhjulsdrift,120,1645,5,Stasjonsvogn,4,Personbil,1800,89845
3294,340840747,2013,194300,Manuell,Diesel,Firehjulsdrift,114,1500,5,SUV,4,Personbil,1300,89879
3295,340800478,2010,210500,Automat,Diesel,Bakhjulsdrift,136,1580,5,Stasjonsvogn,5,Personbil,1600,89845
3296,340760492,2017,93000,Manuell,Bensin,Forhjulsdrift,101,1206,2,Kasse,4,Varebil,910,88476
3297,340710766,2010,56000,Automat,Bensin,Forhjulsdrift,99,1230,5,KombiFemdørs,5,Personbil,800,89900
3298,340654089,2012,80049,Manuell,Diesel,Forhjulsdrift,68,1125,5,KombiFemdørs,5,Personbil,675,89000
3299,340641554,2013,144000,Manuell,Bensin,Forhjulsdrift,86,1154,5,KombiFemdørs,5,Personbil,1100,89000
