Finnkode,Equipment
340332548,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Automatgir"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hengerfeste, fast krok"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Radio/CD"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Skinninteri\u00f8r"", ""Stereoanlegg"", ""Takrails"", ""Tiptronic"", ""Xenonlys""]"
340343451,"[""ABS-bremser"", ""Airbag bak side"", ""Airbag foran"", ""Alarm"", ""Diesel-partikkelfilter"", ""Startsperre""]"
330374045,"[""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hengerfeste, fast krok"", ""Isofix"", ""Klimaanlegg"", ""Kupevarmer"", ""Motorvarmer"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerhjul"", ""Takrails"", ""Vinterhjul""]"
316397089,[]
340276970,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Midtarmlene"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
310172734,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Bagasjeromstrekk"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Multifunksjonsratt"", ""N\u00f8kkell\u00f8s start"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
328691967,[]
340213603,[]
340216529,"[""Sommerhjul"", ""Vinterhjul""]"
334718621,[]
340126503,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Bluetooth"", ""Elektrisk sete m. memory"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hengerfeste, fast krok"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Navigasjonssystem"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Seter i delskinn"", ""Sommerhjul"", ""Vinterhjul"", ""Xenonlys""]"
340124756,[]
340072001,"[""Lettmet. felg sommer"", ""Sommerdekk"", ""Vinterdekk""]"
339960245,[]
339991413,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""Diesel-partikkelfilter"", ""Elektriske speil"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
339943416,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""Diff.sperre"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hengerfeste, avtagbart/svingbart"", ""Isofix"", ""Kj\u00f8recomputer"", ""Lasteholdere/skistativ"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Navigasjonssystem"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Radio DAB+"", ""Regnsensor"", ""Ryggekamera"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Startsperre"", ""Takrails"", ""Xenonlys""]"
339989162,[]
339975335,"[""ABS-bremser"", ""Airbag foran"", ""Antispinn"", ""El.vinduer"", ""Elektriske speil"", ""Kj\u00f8recomputer"", ""Lasteholdere/skistativ"", ""Oppvarmede seter"", ""Radio FM"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
339902188,"[""Airbag foran"", ""Diff.sperre"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Midtarmlene"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Soltak/glasstak"", ""Startsperre"", ""Vinterhjul""]"
339956336,[]
339944363,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Klimaanlegg"", ""Radio DAB+"", ""Radio FM""]"
339951000,"[""ABS-bremser"", ""Airbag foran"", ""CD-spiller"", ""CD-veksler"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Metallic lakk"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerdekk"", ""Vinterdekk""]"
287358277,"[""ABS-bremser"", ""Airbag foran"", ""Bluetooth"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Klimaanlegg"", ""Kupevarmer"", ""Midtarmlene"", ""Motorvarmer"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Sentrall\u00e5s"", ""Servostyring"", ""Soltak/glasstak"", ""Sommerhjul"", ""Vinterhjul""]"
339727130,[]
339859132,"[""ABS-bremser"", ""Airbag foran"", ""Antiskrens"", ""El.vinduer"", ""Hengerfeste, fast krok"", ""Isofix"", ""Kj\u00f8recomputer"", ""Midtarmlene"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul""]"
339843858,"[""Air Condition"", ""CD-spiller"", ""El.vinduer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Motorvarmer"", ""Oppvarmede seter"", ""Sommerhjul"", ""Takrails"", ""Vinterhjul""]"
339817128,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Hel\u00e5rsdekk"", ""Hengerfeste, fast krok"", ""Klimaanlegg"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""TV-skjerm i baksetet"", ""Vinterhjul""]"
338949857,"[""ABS-bremser"", ""AUX-inngang"", ""Airbag foran"", ""Antiskrens"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Sommerhjul"", ""Vinterhjul""]"
339810895,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektrisk sete m. memory"", ""Elektriske speil"", ""Hengerfeste, avtagbart/svingbart"", ""Isofix"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Navigasjonssystem"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Radio FM"", ""Regnsensor"", ""Ryggekamera"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul"", ""Xenonlys""]"
339745175,"[""Air Condition"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Metallic lakk"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Radio DAB+"", ""Ryggekamera"", ""Vinterhjul""]"
339642858,[]
339731336,[]
339698788,"[""ABS-bremser"", ""Airbag foran"", ""Antiskrens"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Metallic lakk"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Sommerdekk"", ""Vinterdekk""]"
339674421,"[""CD-spiller"", ""El.vinduer"", ""Hengerfeste, fast krok"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerhjul"", ""Vinterhjul""]"
321778699,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, avtagbart/svingbart"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Lyssensor"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
272128323,"[""ABS-bremser"", ""Airbag foran"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Kassettspiller"", ""Midtarmlene"", ""Motorvarmer"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Niv\u00e5regulering"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Sportsseter"", ""Startsperre"", ""Vinterhjul""]"
324871807,[]
339604340,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk / hattehylle"", ""Beltevarsler"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Ekstra m\u00f8rktonede vinduer bak"", ""El.vinduer"", ""Elektriske speil"", ""Fjernstyrt sentrall\u00e5s"", ""Hel\u00e5rsdekk"", ""Kj\u00f8recomputer"", ""Klimaanlegg 2-soner"", ""Manuelt klimaanlegg"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Pollenfilter"", ""Radio DAB+"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Skinnratt"", ""Skinnseter"", ""Speil innfellbare"", ""Turteller"", ""T\u00e5kelys"", ""USB""]"
339599916,"[""ABS-bremser"", ""Airbag foran"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerdekk"", ""Vinterdekk""]"
339522875,"[""ABS-bremser"", ""Air Condition"", ""Antiskrens"", ""Cruisekontroll"", ""El.vinduer"", ""Hengerfeste, fast krok"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Motorvarmer"", ""Seter i helskinn"", ""Sommerhjul"", ""Vinterhjul""]"
339509751,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Isofix"", ""Klimaanlegg"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Soltak/glasstak"", ""Sommerhjul"", ""Vinterhjul"", ""Xenonlys""]"
339493988,"[""Air Condition"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Cruisekontroll Adaptiv"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Klimaanlegg"", ""Lyssensor"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Radio FM"", ""Regnsensor"", ""Soltak/glasstak"", ""Sommerhjul"", ""Vinterhjul""]"
339490600,"[""ABS-bremser"", ""Airbag bak side"", ""Airbag foran"", ""Airbag foran side"", ""Antiskrens"", ""Lys LED kj\u00f8relys"", ""Metallic lakk"", ""Radio FM"", ""Sommerdekk"", ""Vinterdekk""]"
339474916,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Beltevarsler"", ""Cruisekontroll"", ""El.vinduer"", ""Fjernstyrt sentrall\u00e5s"", ""Isofix"", ""Klimaanlegg"", ""Lettmet. felg vinter"", ""Parkeringsensor bak"", ""Radio FM"", ""Servostyring"", ""Seter nedfellbare bak"", ""Turteller"", ""Vinterdekk""]"
339465199,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Klimaanlegg"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sommerhjul"", ""Vinterhjul""]"
339440590,"[""ABS-bremser"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""CD-veksler"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Klimaanlegg"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerdekk"", ""Vinterdekk""]"
339437130,"[""Air Condition"", ""Antispinn"", ""Automat"", ""Cruise"", ""ESP"", ""F\u00f8rersete h\u00f8ydejusterbart"", ""Kollisjonsputer, antall: 2"", ""Lyktespylere"", ""Metallic lakk"", ""Multifunksjonsratt"", ""Oppvarmede seter foran, ant.: 2"", ""Radio/CD-spiller"", ""Ratt, h\u00f8ydejusterbart"", ""Ratt, lengdejusterbart"", ""Sommerhjul"", ""Speil, elektrisk"", ""Vindusheiser elektriske foran"", ""Vinterhjul""]"
339355524,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag bak side"", ""Airbag foran"", ""Airbag foran side"", ""Antiskrens"", ""Antispinn"", ""Avblending av speil"", ""Beltevarsler"", ""Bluetooth"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Farget glass"", ""Fjernstyrt sentrall\u00e5s"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Kurve/t\u00e5kelys"", ""Lyktespylere"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Oppvarmede speil"", ""Pollenfilter"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Sommerdekk"", ""Speil innfellbare"", ""Startsperre"", ""St\u00e5lbjelker"", ""Turteller"", ""T\u00e5kelys"", ""Vinterdekk""]"
339329297,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""Diesel-partikkelfilter"", ""Diff.sperre"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
337560318,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Klimaanlegg"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Navigasjonssystem"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Ryggekamera"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i delskinn"", ""Sideairbager"", ""Sommerhjul"", ""Vinterhjul""]"
339296013,"[""Hengerfeste, fast krok""]"
339271233,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Bluetooth"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hel\u00e5rsdekk"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
339216293,"[""ABS-bremser"", ""AUX-inngang"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""El.vinduer"", ""Elektriske speil"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i delskinn"", ""Sommerhjul"", ""Sportsseter"", ""Startsperre"", ""Vinterhjul""]"
337658789,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Hel\u00e5rsdekk"", ""Hengerfeste, fast krok"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i delskinn"", ""Sommerhjul"", ""Vinterhjul"", ""Xenonlys""]"
339186562,"[""ABS-bremser"", ""Airbag foran"", ""Airbag foran side"", ""Airbag gardiner"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Avblending av speil"", ""Beltevarsler"", ""CD-spiller"", ""Delskinn"", ""El.vinduer"", ""Elektriske speil"", ""Fabrikkmontert alarm"", ""Fjernstyrt sentrall\u00e5s"", ""Isofix"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Manuelt klimaanlegg"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Oppvarmede speil"", ""Pollenfilter"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Skinnratt"", ""Sommerdekk"", ""Startsperre"", ""Takluke"", ""Turteller"", ""T\u00e5kelys"", ""Vinterdekk""]"
339165963,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Lettmet. felg sommer"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
339161750,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Lettmet. felg sommer"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
339065305,"[""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""Hengerfeste, avtagbart/svingbart"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerhjul"", ""Vinterhjul""]"
339078861,"[""ABS-bremser"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerdekk"", ""Vinterdekk""]"
339068319,"[""ABS-bremser"", ""Airbag foran"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerdekk"", ""Vinterdekk""]"
339048330,[]
339045496,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Lettmet. felg sommer"", ""Metallic lakk"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Servostyring"", ""Startsperre"", ""Vinterhjul""]"
337495921,"[""ABS-bremser"", ""AUX-inngang"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
339028576,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag foran"", ""Airbag foran side"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Avtagbart hengerfeste"", ""Bagasjeromstrekk / hattehylle"", ""Beltevarsler"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Delskinn"", ""Diesel-partikkelfilter"", ""Elektriske speil"", ""Fabrikkmontert alarm"", ""Fjernstyrt sentrall\u00e5s"", ""Handsfree opplegg"", ""Hengerfeste"", ""Interi\u00f8r sport"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Klimaanlegg 2-soner"", ""Kurve/t\u00e5kelys"", ""Lakkerte utvendige speil"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Lyktespylere"", ""Lys Adaptive kj\u00f8relys"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""N\u00f8dbremseforsterker"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Pollenfilter"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sete multifunktion"", ""Seter nedfellbare bak"", ""Skinninteri\u00f8r"", ""Skinnratt"", ""Sommerdekk"", ""Speil innfellbare"", ""Speil innfellbare elektriske"", ""Startsperre"", ""Takrails"", ""Turteller"", ""T\u00e5kelys"", ""Vinterdekk"", ""Xenonlys""]"
338209105,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll Adaptiv"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete m. memory"", ""Elektriske speil"", ""Handsfree opplegg"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Midtarmlene"", ""Motorvarmer"", ""Multifunksjonsratt"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul"", ""Xenonlys""]"
338943000,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Bluetooth"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Startsperre"", ""Vinterhjul""]"
338948401,[]
338939512,"[""Diesel-partikkelfilter""]"
331653791,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""El.vinduer"", ""Hengerfeste, avtagbart/svingbart"", ""Klimaanlegg"", ""Midtarmlene"", ""Motorvarmer"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
338903826,[]
338786764,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""Cruisekontroll"", ""Klimaanlegg"", ""Kupevarmer"", ""Motorvarmer"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
