,Finnkode,car_name,Link,Price
2466,340440496,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=340440496,49000.0
2471,336509311,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=336509311,46845.0
2472,340371805,Kia Cee'd,https://www.finn.no/car/used/ad.html?finnkode=340371805,49000.0
2473,340370057,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=340370057,49900.0
2474,340344554,Volvo XC 90,https://www.finn.no/car/used/ad.html?finnkode=340344554,46845.0
2475,340362652,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=340362652,49000.0
2479,340313863,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=340313863,49999.0
2480,340305645,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=340305645,46476.0
2481,340266953,Hyundai i20,https://www.finn.no/car/used/ad.html?finnkode=340266953,45500.0
2483,340254189,Volvo XC 90,https://www.finn.no/car/used/ad.html?finnkode=340254189,49845.0
2485,340250874,Fiat Freemont,https://www.finn.no/car/used/ad.html?finnkode=340250874,50000.0
2486,340248743,Volvo XC 90,https://www.finn.no/car/used/ad.html?finnkode=340248743,46845.0
2487,340105069,MINI Cooper,https://www.finn.no/car/used/ad.html?finnkode=340105069,48074.0
2488,340244809,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=340244809,49900.0
2489,340222244,Iveco 3510,https://www.finn.no/car/used/ad.html?finnkode=340222244,49776.0
2490,340226540,Renault Laguna,https://www.finn.no/car/used/ad.html?finnkode=340226540,49900.0
2493,340202028,Peugeot 3008,https://www.finn.no/car/used/ad.html?finnkode=340202028,49900.0
2494,306404959,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=306404959,48777.0
2495,340187630,Hyundai i20,https://www.finn.no/car/used/ad.html?finnkode=340187630,49000.0
2497,340164343,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=340164343,48853.0
2498,340162994,Toyota Auris,https://www.finn.no/car/used/ad.html?finnkode=340162994,49900.0
2499,340155536,Audi A1,https://www.finn.no/car/used/ad.html?finnkode=340155536,49900.0
2500,340144008,Citroen C3 Picasso,https://www.finn.no/car/used/ad.html?finnkode=340144008,49845.0
2502,339404749,Dodge Avenger,https://www.finn.no/car/used/ad.html?finnkode=339404749,50000.0
2503,334644859,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=334644859,49845.0
2504,339969447,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=339969447,49845.0
2508,339995757,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=339995757,46845.0
2509,339968298,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=339968298,49500.0
2510,339956061,Volvo C30,https://www.finn.no/car/used/ad.html?finnkode=339956061,49999.0
2512,339930175,Ford Transit Custom,https://www.finn.no/car/used/ad.html?finnkode=339930175,49999.0
2515,339933035,Citroen C5,https://www.finn.no/car/used/ad.html?finnkode=339933035,49000.0
2517,333430126,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=333430126,46777.0
2518,329653336,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=329653336,45777.0
2520,339847046,Opel Vivaro,https://www.finn.no/car/used/ad.html?finnkode=339847046,45231.0
2521,339839471,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=339839471,49995.0
2523,339705870,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=339705870,46845.0
